customer_id,year_of_birth,age,education,marital_status,income,num_kids,num_teens,total_kids,date_joined,days_since_joined,days_since_last_purchase,mnt_wines,mnt_fruits,mnt_meat_products,mnt_fish_products,mnt_sweet_products,mnt_gold_products,total_spent,num_deal_purchases,num_web_purchases,num_catalog_purchases,num_store_purchases,num_web_visits_month,purchase_frequency,accepted_cmp_1,accepted_cmp_2,accepted_cmp_3,accepted_cmp_4,accepted_cmp_5,accepted_cmp_6,total_accepted_cmp,complained,length,recency,frequency,monetary,l_score,r_score,f_score,m_score,lrfm_score_combined,lrfm_segment_combined
4436,1976,38,Postgraduate,Single,20180.0,0,0,0,2013-02-20,655,27,18,42,24,15,20,18,137,1,2,1,4,7,8,0,0,0,0,0,0,0,0,655,655,8,137,3,2,3,2,3232,At Risk Customers - Low Engagement
5287,1973,41,Postgraduate,Relationship,34961.0,1,0,1,2014-06-19,171,77,45,2,26,4,1,1,79,3,3,1,3,7,8,0,0,0,0,0,0,0,0,171,171,8,79,1,4,3,2,1432,New Customers - Low Engagement and Value
2445,1974,40,Postgraduate,Relationship,28440.0,1,0,1,2013-07-07,518,87,38,1,24,0,0,0,63,1,2,0,3,8,6,0,0,0,0,0,0,0,0,518,518,6,63,3,2,4,1,3241,At Risk Customers - Low Engagement
6059,1953,61,Postgraduate,Relationship,64504.0,1,2,3,2013-04-03,613,81,986,36,168,16,0,108,1314,7,11,3,4,7,19,0,0,0,0,0,1,1,0,613,613,19,1314,3,2,2,4,3224,At Risk Customers - Low Engagement
4550,1966,48,Postgraduate,Relationship,33564.0,0,1,1,2014-06-24,166,51,61,0,3,0,0,7,71,1,1,1,3,5,6,0,0,0,0,0,0,0,0,166,166,6,71,1,4,4,2,1442,New Customers - Low Engagement and Value
4240,1978,36,Postgraduate,Relationship,17345.0,1,0,1,2012-03-11,1001,79,4,9,16,17,0,12,58,2,2,1,2,8,6,0,0,0,0,0,0,0,0,1001,1001,6,58,4,1,4,1,4141,At Risk Customers - Low Engagement
8911,1967,47,Postgraduate,Relationship,56320.0,0,1,1,2013-08-04,490,11,201,53,172,116,77,83,702,3,5,4,9,4,19,0,0,0,0,0,0,0,0,490,490,19,702,2,3,2,3,2323,New Customers - High Engagement and Value
3706,1978,36,Postgraduate,Single,28647.0,1,0,1,2013-08-21,473,54,19,8,29,0,12,26,94,1,2,2,2,7,7,0,0,1,0,0,1,2,0,473,473,7,94,2,3,4,2,2342,New Customers - Low Engagement and Value
3628,1987,27,Undergraduate,Single,15038.0,1,0,1,2013-01-29,677,93,4,8,11,19,12,26,80,2,2,1,2,9,6,0,0,0,0,0,0,0,0,677,677,6,80,3,2,4,2,3242,At Risk Customers - Low Engagement
10175,1958,56,Postgraduate,Single,32173.0,0,1,1,2013-01-08,698,0,18,0,2,0,0,2,22,1,1,0,3,4,5,0,0,0,0,0,0,0,0,698,698,5,22,4,1,4,1,4141,At Risk Customers - Low Engagement
8985,1964,50,Postgraduate,Relationship,68316.0,0,1,1,2012-04-11,970,54,806,80,161,120,11,33,1211,5,10,7,10,6,28,0,0,0,0,0,0,0,0,970,970,28,1211,4,1,1,4,4114,At Risk Customers - Low Engagement
5204,1971,43,Postgraduate,Relationship,74538.0,0,0,0,2013-06-29,526,21,380,98,733,110,112,28,1461,1,8,8,5,3,22,0,0,0,0,1,1,2,0,526,526,22,1461,3,2,1,4,3214,At Risk Customers - Low Engagement
9220,1971,43,Postgraduate,Single,91700.0,0,0,0,2013-01-17,689,58,576,172,961,125,115,19,1968,1,8,6,5,3,20,0,0,0,0,0,1,1,0,689,689,20,1968,4,1,1,4,4114,At Risk Customers - Low Engagement
9888,1969,45,Postgraduate,Relationship,68695.0,0,0,0,2014-06-25,165,3,458,81,356,106,50,40,1091,1,4,4,7,2,16,0,0,0,0,0,0,0,0,165,165,16,1091,1,4,2,4,1424,New Customers - High Engagement and Value
5263,1977,37,Postgraduate,Relationship,31056.0,1,0,1,2013-01-22,684,99,5,10,13,3,8,16,55,1,1,0,3,8,5,0,0,0,0,0,0,0,0,684,684,5,55,3,2,4,1,3241,At Risk Customers - Low Engagement
1020,1973,41,Postgraduate,Relationship,79593.0,0,0,0,2014-12-05,2,70,350,60,568,110,133,145,1366,1,5,6,7,2,19,0,0,0,0,1,0,1,0,2,2,19,1366,1,4,2,4,1424,New Customers - High Engagement and Value
9503,1980,34,Postgraduate,Single,28071.0,0,0,0,2012-08-29,830,65,39,33,130,41,26,44,313,2,5,1,5,8,12,0,0,0,0,0,0,0,0,830,830,12,313,4,1,3,2,4132,At Risk Customers - Low Engagement
10613,1958,56,Postgraduate,Relationship,37334.0,1,1,2,2014-02-26,284,44,26,1,16,2,2,15,62,4,3,0,4,4,8,0,0,0,0,0,0,0,0,284,284,8,62,1,4,3,1,1431,New Customers - Low Engagement and Value
67,1972,42,Postgraduate,Single,46423.0,1,1,2,2013-09-18,445,6,68,0,16,0,0,8,92,3,2,0,4,7,7,0,0,0,0,0,0,0,0,445,445,7,92,2,3,4,2,2342,New Customers - Low Engagement and Value
6019,1971,43,Postgraduate,Relationship,37126.0,1,0,1,2014-03-30,252,9,45,3,9,4,4,7,72,1,1,2,2,6,6,0,0,1,0,0,1,2,0,252,252,6,72,1,4,4,2,1442,New Customers - Low Engagement and Value
5863,1953,61,Postgraduate,Relationship,47703.0,0,1,1,2013-05-29,557,95,359,0,134,13,26,123,655,4,6,3,8,5,18,0,0,0,0,0,0,0,0,557,557,18,655,3,2,2,3,3223,At Risk Customers - Low Engagement
3717,1959,55,Postgraduate,Relationship,61180.0,0,1,1,2014-04-23,228,70,403,24,29,6,24,218,704,2,5,5,6,3,17,0,0,1,0,0,0,1,0,228,228,17,704,1,4,2,3,1423,New Customers - High Engagement and Value
6730,1954,60,Postgraduate,Relationship,38998.0,1,1,2,2012-03-11,1001,92,34,1,14,0,0,5,54,3,2,0,3,8,6,0,0,0,0,0,0,0,1,1001,1001,6,54,4,1,4,1,4141,At Risk Customers - Low Engagement
10749,1991,23,Postgraduate,Single,8028.0,0,0,0,2012-09-18,810,62,73,18,66,7,12,2,178,15,0,1,0,19,2,0,0,0,0,0,0,0,0,810,810,2,178,4,1,4,2,4142,At Risk Customers - Low Engagement
4998,1962,52,Postgraduate,Relationship,76081.0,0,0,0,2014-05-23,198,85,292,30,415,63,33,200,1033,1,4,5,4,2,14,1,0,0,0,0,0,1,0,198,198,14,1033,1,4,2,3,1423,New Customers - High Engagement and Value
6287,1986,28,Postgraduate,Relationship,34728.0,1,0,1,2013-07-30,495,2,14,0,16,0,0,6,36,1,1,1,2,6,5,0,0,0,0,0,1,1,0,495,495,5,36,2,3,4,1,2341,New Customers - Low Engagement and Value
5985,1965,49,Postgraduate,Single,33168.0,0,1,1,2012-10-13,785,0,80,1,37,0,1,3,122,3,2,1,4,7,8,0,0,0,0,0,0,0,0,785,785,8,122,4,1,3,2,4132,At Risk Customers - Low Engagement
4754,1966,48,Postgraduate,Relationship,33585.0,0,1,1,2013-09-25,438,91,30,11,33,13,6,29,122,1,2,0,4,4,7,0,0,0,0,0,0,0,0,438,438,7,122,2,3,4,2,2342,New Customers - Low Engagement and Value
4002,1960,54,Postgraduate,Relationship,77037.0,0,1,1,2013-10-13,420,3,463,96,333,168,53,10,1123,1,7,7,12,3,27,0,0,0,0,0,0,0,0,420,420,27,1123,2,3,1,4,2314,New Customers - High Engagement and Value
8870,1984,30,Postgraduate,Relationship,35196.0,1,0,1,2012-11-13,754,68,75,12,141,43,39,187,497,6,6,1,5,8,13,0,0,0,0,0,1,1,0,754,754,13,497,4,1,3,3,4133,At Risk Customers - Low Engagement
966,1966,48,Postgraduate,Relationship,44529.0,0,1,1,2013-05-07,579,98,538,13,91,17,6,26,691,6,6,2,11,5,20,0,0,0,1,0,0,1,0,579,579,20,691,3,2,1,3,3213,At Risk Customers - Low Engagement
4767,1965,49,Postgraduate,Relationship,70924.0,0,0,0,2014-07-04,156,41,635,114,254,132,152,76,1363,1,6,6,7,3,20,0,0,0,0,1,0,1,0,156,156,20,1363,1,4,1,4,1414,New Customers - High Engagement and Value
9725,1966,48,Postgraduate,Relationship,28764.0,1,1,2,2014-05-06,215,16,8,0,3,0,0,1,12,1,1,0,2,8,4,0,0,1,0,0,0,1,0,215,215,4,12,1,4,4,1,1441,New Customers - Low Engagement and Value
4475,1949,65,Postgraduate,Relationship,69098.0,0,0,0,2013-02-16,659,82,1315,22,780,145,0,178,2440,1,7,8,9,5,25,0,0,0,0,0,0,0,0,659,659,25,2440,3,2,1,4,3214,At Risk Customers - Low Engagement
5740,1970,44,Postgraduate,Single,25959.0,1,1,2,2013-02-14,661,1,4,2,12,7,5,26,56,2,1,2,2,6,6,0,0,0,0,0,1,1,0,661,661,6,56,3,2,4,1,3241,At Risk Customers - Low Engagement
5731,1983,31,Postgraduate,Relationship,27100.0,1,0,1,2013-05-04,582,64,12,0,13,2,0,10,37,1,1,0,3,7,5,0,0,0,0,0,0,0,0,582,582,5,37,3,2,4,1,3241,At Risk Customers - Low Engagement
7290,1985,29,Postgraduate,Single,70596.0,0,0,0,2012-05-10,941,68,347,44,534,17,0,26,968,1,3,5,12,2,21,0,0,0,0,0,0,0,0,941,941,21,968,4,1,1,3,4113,At Risk Customers - Low Engagement
3846,1974,40,Postgraduate,Relationship,42557.0,0,1,1,2012-08-29,830,98,192,5,53,0,5,15,270,4,6,1,4,8,12,0,0,0,0,0,0,0,0,830,830,12,270,4,1,3,2,4132,At Risk Customers - Low Engagement
8104,1951,63,Postgraduate,Relationship,53312.0,0,0,0,2013-09-08,455,32,241,0,12,0,0,25,278,1,5,1,5,7,12,0,0,0,0,0,0,0,0,455,455,12,278,2,3,3,2,2332,New Customers - Low Engagement and Value
4507,1952,62,Postgraduate,Single,72228.0,0,0,0,2012-11-27,740,87,631,28,491,30,14,56,1250,1,6,7,8,3,22,0,0,0,0,0,0,0,0,740,740,22,1250,4,1,1,4,4114,At Risk Customers - Low Engagement
11013,1987,27,Postgraduate,Relationship,67605.0,0,0,0,2013-03-31,616,84,336,28,282,184,54,54,938,1,2,8,6,1,17,0,0,0,0,0,0,0,0,616,616,17,938,3,2,2,3,3223,At Risk Customers - Low Engagement
4491,1949,65,Postgraduate,Relationship,62845.0,1,1,2,2012-01-10,1062,3,1099,0,45,0,0,34,1178,11,3,4,10,8,18,0,0,0,1,0,0,1,0,1062,1062,18,1178,4,1,2,4,4124,At Risk Customers - Low Engagement
3759,1958,56,Postgraduate,Relationship,65196.0,0,2,2,2013-07-25,500,34,743,19,181,12,0,200,1155,2,7,6,11,5,25,0,0,1,0,0,0,1,0,500,500,25,1155,2,3,1,4,2314,New Customers - High Engagement and Value
1162,1987,27,Postgraduate,Single,42000.0,0,0,0,2013-10-01,432,23,124,83,267,85,59,35,653,2,5,2,11,5,19,0,0,0,0,0,1,1,0,432,432,19,653,2,3,2,3,2323,New Customers - High Engagement and Value
2055,1973,41,Postgraduate,Single,35860.0,1,1,2,2014-05-19,202,37,15,0,8,4,2,20,49,2,1,1,2,5,5,0,0,1,0,0,0,1,0,202,202,5,49,1,4,4,1,1441,New Customers - Low Engagement and Value
10766,1964,50,Postgraduate,Relationship,65526.0,0,1,1,2014-11-04,33,22,397,19,69,12,0,9,506,1,4,4,8,2,17,0,0,0,0,0,0,0,0,33,33,17,506,1,4,2,3,1423,New Customers - High Engagement and Value
4415,1961,53,Postgraduate,Relationship,16860.0,1,1,2,2012-12-09,728,19,10,4,4,3,3,14,38,3,1,1,3,7,6,0,0,0,0,0,0,0,0,728,728,6,38,4,1,4,1,4141,At Risk Customers - Low Engagement
3005,1992,22,Postgraduate,Single,83528.0,0,0,0,2014-01-05,336,7,530,117,678,134,44,147,1650,1,4,10,8,1,23,1,0,1,0,0,1,3,0,336,336,23,1650,1,4,1,4,1414,New Customers - High Engagement and Value
2223,1965,49,Postgraduate,Single,64176.0,0,1,1,2012-03-08,1004,52,1215,33,249,64,116,149,1826,8,8,9,8,6,26,0,0,0,0,0,0,0,0,1004,1004,26,1826,4,1,1,4,4114,At Risk Customers - Low Engagement
4817,1956,58,Postgraduate,Single,22304.0,0,0,0,2012-04-08,973,91,3,2,7,0,4,2,18,1,1,0,2,8,4,0,0,0,0,0,0,0,0,973,973,4,18,4,1,4,1,4141,At Risk Customers - Low Engagement
2875,1978,36,Postgraduate,Relationship,67023.0,0,0,0,2014-04-03,248,93,444,44,382,11,8,17,906,1,3,7,13,2,24,0,0,0,0,0,0,0,1,248,248,24,906,1,4,1,3,1413,New Customers - High Engagement and Value
10536,1971,43,Postgraduate,Relationship,32892.0,1,0,1,2014-05-25,196,78,26,0,15,2,1,2,46,2,3,0,3,8,7,0,0,0,0,0,0,0,0,196,196,7,46,1,4,4,1,1441,New Customers - Low Engagement and Value
11112,1966,48,Postgraduate,Relationship,70713.0,0,1,1,2012-03-12,1000,23,736,114,279,82,76,190,1477,6,5,6,8,3,20,0,0,0,0,0,0,0,0,1000,1000,20,1477,4,1,1,4,4114,At Risk Customers - Low Engagement
3807,1955,59,Postgraduate,Relationship,59925.0,0,1,1,2012-11-30,737,83,473,21,176,19,21,56,766,3,9,2,9,6,21,0,0,0,0,0,0,0,0,737,737,21,766,4,1,1,3,4113,At Risk Customers - Low Engagement
9197,1953,61,Postgraduate,Relationship,39722.0,0,1,1,2014-02-24,286,92,32,0,5,2,0,8,47,2,2,0,3,5,6,0,0,0,0,0,0,0,0,286,286,6,47,1,4,4,1,1441,New Customers - Low Engagement and Value
10832,1958,56,Postgraduate,Relationship,46610.0,0,0,0,2013-07-18,507,4,288,10,30,4,10,125,467,1,6,1,6,6,14,0,0,0,0,0,0,0,0,507,507,14,467,2,3,2,3,2323,New Customers - High Engagement and Value
6421,1961,53,Postgraduate,Relationship,88347.0,0,0,0,2013-03-07,640,32,1050,178,555,77,138,118,2116,1,4,7,9,1,21,1,0,0,0,0,0,1,0,640,640,21,2116,3,2,1,4,3214,At Risk Customers - Low Engagement
4207,1981,33,Postgraduate,Relationship,87171.0,0,0,0,2013-01-05,701,27,1001,44,107,58,44,44,1298,1,6,7,11,2,25,0,0,1,0,1,0,2,0,701,701,25,1298,4,1,1,4,4114,At Risk Customers - Low Engagement
577,1976,38,Postgraduate,Relationship,26907.0,1,1,2,2013-08-20,474,10,9,1,7,0,3,2,22,2,1,0,3,7,5,0,0,0,0,0,0,0,0,474,474,5,22,2,3,4,1,2341,New Customers - Low Engagement and Value
10855,1968,46,Postgraduate,Single,50014.0,1,0,1,2014-01-22,319,9,234,14,77,19,10,42,396,2,4,1,8,5,14,0,0,0,0,0,0,0,0,319,319,14,396,1,4,2,2,1422,New Customers - Low Engagement and Value
3081,1978,36,Postgraduate,Relationship,41014.0,1,0,1,2013-04-22,594,65,7,2,6,2,0,3,20,1,1,0,2,7,4,0,0,0,0,0,0,0,0,594,594,4,20,3,2,4,1,3241,At Risk Customers - Low Engagement
3535,1965,49,Postgraduate,Single,66294.0,0,0,0,2014-03-17,265,68,251,108,334,65,92,117,967,1,4,3,5,2,13,0,0,0,0,0,0,0,0,265,265,13,967,1,4,3,3,1433,New Customers - High Engagement and Value
247,1971,43,Postgraduate,Relationship,36715.0,1,0,1,2012-11-17,750,16,172,10,125,21,13,16,357,6,7,2,4,9,14,0,0,0,0,0,1,1,0,750,750,14,357,4,1,2,2,4122,Inactive Old Customers - Low Engagement
8707,1956,58,Postgraduate,Relationship,79456.0,0,0,0,2012-08-22,837,12,565,42,548,64,83,99,1401,1,5,6,4,3,16,0,0,0,0,0,1,1,0,837,837,16,1401,4,1,2,4,4124,At Risk Customers - Low Engagement
9523,1982,32,Postgraduate,Relationship,40479.0,1,0,1,2013-08-17,477,95,5,0,8,2,0,0,15,1,0,0,3,4,4,0,0,0,0,0,0,0,0,477,477,4,15,2,3,4,1,2341,New Customers - Low Engagement and Value
6072,1970,44,Postgraduate,Single,75345.0,0,0,0,2013-02-02,673,16,918,57,842,99,38,133,2087,1,5,8,6,3,20,1,0,0,0,0,1,2,0,673,673,20,2087,3,2,1,4,3214,At Risk Customers - Low Engagement
6295,1977,37,Postgraduate,Relationship,54233.0,0,1,1,2013-04-02,614,46,652,8,158,21,0,142,981,4,11,6,5,8,23,0,0,0,0,0,0,0,0,614,614,23,981,3,2,1,3,3213,At Risk Customers - Low Engagement
10914,1970,44,Postgraduate,Single,24163.0,1,1,2,2013-12-10,362,3,4,1,7,2,1,2,17,2,1,0,3,4,5,0,0,0,0,0,0,0,0,362,362,5,17,2,3,4,1,2341,New Customers - Low Engagement and Value
1509,1958,56,Postgraduate,Relationship,84460.0,0,0,0,2013-04-01,615,80,152,27,103,106,54,81,523,0,9,9,4,5,23,1,1,0,1,1,1,5,0,615,615,23,523,3,2,1,3,3213,At Risk Customers - Low Engagement
5577,1983,31,Postgraduate,Relationship,43776.0,1,0,1,2014-03-05,277,77,8,0,9,2,1,3,23,1,1,0,2,6,4,0,0,0,0,0,0,0,0,277,277,4,23,1,4,4,1,1441,New Customers - Low Engagement and Value
7348,1958,56,Postgraduate,Single,71691.0,0,0,0,2014-03-17,265,0,336,130,411,240,32,43,1192,1,4,7,5,2,17,0,0,0,0,0,1,1,0,265,265,17,1192,1,4,2,4,1424,New Customers - High Engagement and Value
1127,1973,41,Postgraduate,Relationship,85844.0,0,0,0,2014-05-29,192,62,938,19,843,25,95,38,1958,1,6,6,7,2,20,0,0,0,0,1,0,1,0,192,192,20,1958,1,4,1,4,1414,New Customers - High Engagement and Value
1833,1974,40,Postgraduate,Single,39190.0,1,0,1,2014-04-26,225,91,68,8,18,19,8,12,133,2,2,1,4,5,8,0,0,0,0,0,0,0,0,225,225,8,133,1,4,3,2,1432,New Customers - Low Engagement and Value
4944,1959,55,Postgraduate,Relationship,71367.0,0,0,0,2013-08-23,471,24,227,23,389,42,21,75,777,1,4,5,7,2,17,0,0,0,0,0,0,0,0,471,471,17,777,2,3,2,3,2323,New Customers - High Engagement and Value
9080,1972,42,Postgraduate,Single,38578.0,1,1,2,2013-06-22,533,2,38,4,22,3,3,3,73,3,3,0,3,8,7,0,0,0,0,0,0,0,0,533,533,7,73,3,2,4,2,3242,At Risk Customers - Low Engagement
6466,1965,49,Postgraduate,Relationship,57236.0,1,1,2,2014-12-03,4,22,105,0,9,2,1,4,121,3,2,1,4,3,8,0,0,0,0,0,0,0,0,4,4,8,121,1,4,3,2,1432,New Customers - Low Engagement and Value
9964,1979,35,Postgraduate,Single,61825.0,0,1,1,2013-07-08,517,56,162,50,100,55,30,27,424,1,4,2,8,4,15,0,0,0,0,0,0,0,0,517,517,15,424,3,2,2,3,3223,At Risk Customers - Low Engagement
4790,1958,56,Postgraduate,Single,79803.0,0,1,1,2014-02-06,304,54,574,8,216,21,16,33,868,1,4,3,5,1,13,0,0,0,0,0,0,0,0,304,304,13,868,1,4,3,3,1433,New Customers - High Engagement and Value
10245,1986,28,Postgraduate,Single,80910.0,0,0,0,2012-10-31,767,71,160,80,369,67,39,41,756,1,3,3,8,1,15,0,0,0,0,0,0,0,0,767,767,15,756,4,1,2,3,4123,At Risk Customers - Low Engagement
1109,1982,32,Postgraduate,Relationship,27590.0,1,0,1,2013-04-23,593,38,6,0,5,0,0,1,12,1,1,0,2,7,4,0,0,0,0,0,0,0,0,593,593,4,12,3,2,4,1,3241,At Risk Customers - Low Engagement
6001,1979,35,Postgraduate,Relationship,56775.0,0,1,1,2013-02-01,674,62,614,35,160,58,35,35,937,2,5,8,10,5,24,0,0,0,0,0,0,0,0,674,674,24,937,3,2,1,3,3213,At Risk Customers - Low Engagement
5538,1975,39,Postgraduate,Single,83829.0,0,0,0,2013-08-10,484,78,897,161,430,186,161,27,1862,0,4,7,6,1,18,1,0,1,0,1,1,4,0,484,484,18,1862,2,3,2,4,2324,New Customers - High Engagement and Value
10552,1979,35,Postgraduate,Relationship,54210.0,0,1,1,2013-05-20,566,18,70,54,109,80,9,45,367,2,4,1,7,5,13,0,0,0,0,0,0,0,0,566,566,13,367,3,2,3,2,3232,At Risk Customers - Low Engagement
1545,1986,28,Postgraduate,Relationship,38508.0,1,0,1,2013-02-08,667,95,120,19,206,25,19,54,443,6,7,2,5,8,15,0,0,0,0,0,0,0,0,667,667,15,443,3,2,2,3,3223,At Risk Customers - Low Engagement
7409,1970,44,Postgraduate,Relationship,53187.0,1,0,1,2013-10-26,407,66,211,2,30,7,7,10,267,2,4,1,6,5,12,0,0,0,0,0,0,0,0,407,407,12,267,2,3,3,2,2332,New Customers - Low Engagement and Value
4444,1972,42,Postgraduate,Relationship,30023.0,1,0,1,2014-03-24,258,28,11,0,16,7,6,21,61,1,2,0,3,8,6,0,0,0,0,0,0,0,0,258,258,6,61,1,4,4,1,1441,New Customers - Low Engagement and Value
146,1960,54,Postgraduate,Single,76045.0,0,0,0,2013-11-15,387,78,760,53,400,17,93,0,1323,1,4,5,11,2,21,1,0,0,0,0,0,1,0,387,387,21,1323,2,3,1,4,2314,New Customers - High Engagement and Value
6271,1952,62,Postgraduate,Relationship,50870.0,0,1,1,2014-06-19,171,13,53,0,8,0,0,2,63,1,2,0,3,5,6,0,0,0,0,0,0,0,0,171,171,6,63,1,4,4,1,1441,New Customers - Low Engagement and Value
10065,1970,44,Postgraduate,Relationship,15315.0,0,0,0,2013-03-08,639,27,7,4,13,15,8,17,64,2,2,0,4,5,7,0,0,0,0,0,0,0,0,639,639,7,64,3,2,4,1,3241,At Risk Customers - Low Engagement
4741,1974,40,Postgraduate,Relationship,65463.0,1,0,1,2014-01-30,311,17,391,32,70,21,32,16,562,2,6,2,9,5,18,0,0,0,1,0,0,1,0,311,311,18,562,1,4,2,3,1423,New Customers - High Engagement and Value
246,1965,49,Postgraduate,Relationship,66480.0,1,1,2,2014-05-31,190,71,199,9,57,20,21,6,312,7,4,1,7,4,13,0,0,0,0,0,0,0,0,190,190,13,312,1,4,3,2,1432,New Customers - Low Engagement and Value
375,1954,60,Postgraduate,Single,76773.0,0,0,0,2013-02-25,650,79,516,56,449,86,33,16,1156,1,2,2,11,1,16,0,0,0,0,0,0,0,0,650,650,16,1156,3,2,2,4,3224,At Risk Customers - Low Engagement
1524,1983,31,Postgraduate,Single,81698.0,0,0,0,2013-01-03,703,1,709,45,115,30,160,45,1104,1,8,2,5,5,16,1,0,0,0,0,1,2,0,703,703,16,1104,4,1,2,4,4124,At Risk Customers - Low Engagement
10022,1973,41,Postgraduate,Single,54466.0,1,1,2,2014-09-02,96,78,12,0,4,0,0,0,16,1,1,0,2,5,4,0,0,0,0,0,0,0,0,96,96,4,16,1,4,4,1,1441,New Customers - Low Engagement and Value
7451,1960,54,Postgraduate,Single,98777.0,0,0,0,2014-02-17,293,23,1000,19,711,125,115,38,2008,0,4,6,9,1,20,0,0,0,1,0,0,1,0,293,293,20,2008,1,4,1,4,1414,New Customers - High Engagement and Value
11010,1984,30,Postgraduate,Single,16269.0,1,0,1,2013-08-30,464,75,19,3,18,3,1,0,44,3,3,0,3,8,7,0,0,0,0,0,0,0,0,464,464,7,44,2,3,4,1,2341,New Customers - Low Engagement and Value
4356,1971,43,Postgraduate,Relationship,71819.0,0,1,1,2013-08-28,466,70,1224,28,140,0,14,168,1574,3,3,3,5,6,12,0,0,0,1,1,0,2,0,466,466,12,1574,2,3,3,4,2334,New Customers - High Engagement and Value
3885,1983,31,Postgraduate,Relationship,33569.0,1,0,1,2013-10-16,417,10,16,2,18,3,0,24,63,1,1,1,2,8,5,0,0,1,0,0,1,2,0,417,417,5,63,2,3,4,1,2341,New Customers - Low Engagement and Value
1175,1983,31,Postgraduate,Relationship,36262.0,0,0,0,2013-09-20,443,24,88,39,54,64,28,153,426,1,3,5,3,6,12,0,0,1,0,0,1,2,0,443,443,12,426,2,3,3,3,2333,New Customers - High Engagement and Value
880,1966,48,Undergraduate,Relationship,22634.0,0,0,0,2013-01-16,690,47,2,23,11,8,6,46,96,1,2,1,2,8,6,0,0,0,0,0,0,0,0,690,690,6,96,4,1,4,2,4142,At Risk Customers - Low Engagement
2320,1978,36,Postgraduate,Relationship,47025.0,0,1,1,2013-12-09,363,98,508,11,59,23,5,29,635,5,11,1,6,9,19,0,0,0,0,0,0,0,0,363,363,19,635,2,3,2,3,2323,New Customers - High Engagement and Value
850,1968,46,Postgraduate,Single,70566.0,0,1,1,2013-06-10,545,4,381,28,215,84,28,21,757,2,6,5,9,3,21,0,0,0,0,0,0,0,0,545,545,21,757,3,2,1,3,3213,At Risk Customers - Low Engagement
4713,1979,35,Postgraduate,Relationship,31605.0,1,0,1,2012-11-22,745,15,74,0,42,2,1,6,125,2,2,1,4,7,8,0,0,0,0,0,0,0,0,745,745,8,125,4,1,3,2,4132,At Risk Customers - Low Engagement
675,1973,41,Postgraduate,Single,52034.0,1,1,2,2013-05-17,569,67,146,0,93,7,13,73,332,5,4,2,5,7,12,0,0,0,0,0,0,0,0,569,569,12,332,3,2,3,2,3232,At Risk Customers - Low Engagement
5025,1979,35,Postgraduate,Single,48526.0,1,0,1,2013-12-24,348,32,23,17,23,43,20,9,135,1,2,1,4,3,8,0,0,0,0,0,0,0,0,348,348,8,135,2,3,3,2,2332,New Customers - Low Engagement and Value
2308,1954,60,Postgraduate,Relationship,46734.0,0,1,1,2012-11-18,749,40,110,5,137,26,23,29,330,2,6,1,5,7,13,0,0,0,0,0,0,0,0,749,749,13,330,4,1,3,2,4132,At Risk Customers - Low Engagement
5995,1962,52,Postgraduate,Single,39552.0,1,1,2,2012-12-18,719,54,165,3,147,4,24,41,384,7,6,2,5,8,14,0,0,0,0,0,1,1,0,719,719,14,384,4,1,2,2,4122,Inactive Old Customers - Low Engagement
6749,1966,48,Postgraduate,Single,86358.0,1,1,2,2012-08-08,851,78,957,47,494,82,47,95,1722,4,5,3,6,8,15,0,0,0,0,0,0,0,0,851,851,15,1722,4,1,2,4,4124,At Risk Customers - Low Engagement
1010,1977,37,Postgraduate,Relationship,46931.0,2,1,3,2014-04-24,227,94,41,0,17,3,1,16,78,2,1,1,3,3,6,0,0,0,0,0,0,0,0,227,227,6,78,1,4,4,2,1442,New Customers - Low Engagement and Value
8977,1985,29,Undergraduate,Single,16581.0,0,0,0,2013-12-01,371,51,1,3,4,2,3,11,24,1,0,0,3,4,4,0,0,0,0,0,0,0,0,371,371,4,24,2,3,4,1,2341,New Customers - Low Engagement and Value
4756,1952,62,Postgraduate,Single,63998.0,0,0,0,2013-12-20,352,42,176,29,818,0,33,112,1168,1,7,6,11,4,25,0,0,0,0,0,1,1,0,352,352,25,1168,2,3,1,4,2314,New Customers - High Engagement and Value
3412,1951,63,Postgraduate,Relationship,67381.0,0,1,1,2013-01-15,691,67,815,8,53,11,0,70,957,4,2,2,9,7,14,0,0,0,1,0,0,1,0,691,691,14,957,4,1,2,3,4123,At Risk Customers - Low Engagement
606,1967,47,Postgraduate,Single,25930.0,1,1,2,2013-10-10,423,87,6,1,2,2,0,4,15,1,1,0,2,7,4,0,0,0,0,0,0,0,0,423,423,4,15,2,3,4,1,2341,New Customers - Low Engagement and Value
5961,1978,36,Postgraduate,Relationship,42693.0,1,0,1,2014-07-06,154,29,8,4,20,6,3,16,57,1,1,0,3,5,5,0,0,0,0,0,0,0,0,154,154,5,57,1,4,4,1,1441,New Customers - Low Engagement and Value
2975,1976,38,Postgraduate,Relationship,85606.0,0,1,1,2012-12-11,726,89,717,42,864,219,30,84,1956,2,6,7,9,3,23,1,0,0,0,0,0,1,0,726,726,23,1956,4,1,1,4,4114,At Risk Customers - Low Engagement
2894,1985,29,Postgraduate,Single,72903.0,0,0,0,2013-10-29,404,74,1067,138,750,0,19,39,2013,1,7,5,8,4,21,1,0,0,1,1,1,4,0,404,404,21,2013,2,3,1,4,2314,New Customers - High Engagement and Value
